District_Name,Crop_Year,Season,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture
VILLUPURAM,1999,Whole Year,30.5,23.5,37.5,1033.93,70.0,21.48,10.79,25.0
VILLUPURAM,1999,Summer,32.47,25.61,39.33,24.22,46.73,22.24,7.58,10.14
VILLUPURAM,2000,Kharif,29.55,24.87,34.24,407.15,77.8,21.98,15.01,29.11
VILLUPURAM,2000,Rabi,27.67,21.63,33.72,451.29,75.28,17.81,12.98,27.25
VILLUPURAM,2000,Whole Year,30.5,23.5,37.5,852.97,70.0,21.08,11.87,25.0
VILLUPURAM,2000,Summer,32.54,25.22,39.87,81.47,55.93,26.18,8.85,14.05
VILLUPURAM,2001,Kharif,29.39,23.77,35.02,327.54,72.54,19.35,11.04,29.62
VILLUPURAM,2001,Rabi,27.14,22.03,32.25,478.26,83.42,15.56,11.76,28.51
VILLUPURAM,2001,Whole Year,30.5,23.5,37.5,1055.99,70.0,20.98,9.73,25.0
VILLUPURAM,2001,Summer,31.81,26.41,37.22,90.14,53.81,22.22,7.07,17.17
VILLUPURAM,2002,Kharif,30.22,23.3,37.14,223.0,65.64,20.58,12.46,16.35
VILLUPURAM,2002,Rabi,27.68,22.46,32.9,214.17,67.13,16.73,11.97,17.43
VILLUPURAM,2002,Whole Year,31.4,23.5,39.3,559.49,62.0,19.97,9.6,16.25
VILLUPURAM,2002,Summer,34.63,26.74,42.51,19.49,43.7,22.86,11.33,6.74
VILLUPURAM,2003,Kharif,31.54,24.23,38.85,253.81,59.17,18.98,14.37,18.26
VILLUPURAM,2003,Rabi,27.7,20.74,34.66,330.72,71.4,17.24,10.6,21.2
VILLUPURAM,2003,Whole Year,31.4,23.5,39.3,480.2,62.0,19.76,13.18,16.25
VILLUPURAM,2003,Summer,34.39,25.57,43.21,18.5,44.73,24.54,10.9,8.56
VILLUPURAM,2004,Kharif,29.44,23.92,34.95,441.33,78.71,20.32,13.5,24.53
VILLUPURAM,2004,Rabi,27.43,22.2,32.66,361.29,80.89,17.25,12.16,27.26
VILLUPURAM,2004,Whole Year,30.5,23.5,37.5,994.32,70.0,19.05,11.67,25.0
VILLUPURAM,2004,Summer,33.34,25.31,41.37,97.23,57.77,25.24,9.35,12.42
VILLUPURAM,2005,Kharif,29.35,24.29,34.41,411.49,74.48,18.76,14.35,22.55
VILLUPURAM,2005,Rabi,26.6,22.06,31.13,501.11,75.12,16.04,9.6,32.48
VILLUPURAM,2005,Whole Year,30.5,23.5,37.5,901.83,70.0,20.72,10.25,25.0
VILLUPURAM,2005,Summer,31.9,25.9,37.9,109.73,52.25,25.96,7.53,14.43
VILLUPURAM,2006,Kharif,30.41,23.66,37.16,364.89,65.54,19.31,12.24,24.43
VILLUPURAM,2006,Rabi,26.86,22.72,31.0,469.77,82.37,15.92,12.16,32.31
VILLUPURAM,2006,Whole Year,30.5,23.5,37.5,887.34,70.0,20.58,10.57,25.0
VILLUPURAM,2006,Summer,33.39,26.25,40.53,54.04,52.48,25.35,11.82,16.68
VILLUPURAM,2007,Kharif,30.41,23.17,37.64,310.93,79.2,19.11,16.91,27.06
VILLUPURAM,2007,Rabi,27.22,20.48,33.95,579.82,83.17,15.83,13.16,26.66
VILLUPURAM,2007,Whole Year,30.5,23.5,37.5,924.68,70.0,20.51,11.59,25.0
VILLUPURAM,2007,Summer,32.46,25.55,39.38,62.41,50.11,25.07,9.19,10.39
VILLUPURAM,2008,Kharif,31.13,24.48,37.78,462.37,74.74,18.93,10.77,30.75
VILLUPURAM,2008,Rabi,26.29,20.38,32.19,503.74,84.14,15.55,11.82,34.19
VILLUPURAM,2008,Whole Year,30.5,23.5,37.5,1043.84,70.0,19.86,13.76,25.0
VILLUPURAM,2008,Summer,32.42,26.59,38.25,30.61,58.23,25.43,8.38,16.52
VILLUPURAM,2009,Kharif,28.88,23.28,34.47,375.14,76.09,21.41,10.83,24.47
VILLUPURAM,2009,Rabi,26.96,21.16,32.75,560.75,75.56,16.92,13.09,34.94
VILLUPURAM,2009,Whole Year,30.5,23.5,37.5,783.29,70.0,20.94,9.01,25.0
VILLUPURAM,2009,Summer,32.98,26.3,39.67,52.63,50.63,22.07,11.54,12.39
VILLUPURAM,2010,Kharif,30.22,24.7,35.73,482.41,70.78,22.0,15.9,32.96
VILLUPURAM,2010,Rabi,28.11,22.44,33.78,721.0,82.34,17.94,8.61,32.73
VILLUPURAM,2010,Whole Year,30.5,23.5,37.5,1169.49,75.0,21.11,13.59,31.25
VILLUPURAM,2010,Summer,33.1,25.06,41.15,118.63,57.34,22.25,7.63,21.6
VILLUPURAM,2011,Kharif,30.65,24.21,37.09,398.16,77.99,18.76,16.47,28.66
VILLUPURAM,2011,Rabi,26.17,20.88,31.45,730.84,85.03,16.65,10.02,39.85
VILLUPURAM,2011,Whole Year,30.5,23.5,37.5,998.92,75.0,21.57,12.81,31.25
VILLUPURAM,2011,Summer,34.56,26.25,42.87,124.24,60.94,25.99,7.49,18.96
VILLUPURAM,2012,Kharif,31.32,24.74,37.9,268.57,68.49,20.65,14.67,26.38
VILLUPURAM,2012,Rabi,25.89,20.78,31.0,483.41,81.15,15.84,11.95,31.54
VILLUPURAM,2012,Whole Year,30.5,23.5,37.5,931.1,70.0,19.78,11.08,25.0
VILLUPURAM,2012,Summer,34.04,26.46,41.62,76.71,57.73,24.55,11.52,16.25
VILLUPURAM,2013,Kharif,30.44,23.22,37.67,299.16,75.79,21.22,10.27,29.03
VILLUPURAM,2013,Rabi,28.06,22.38,33.75,567.32,82.69,17.79,10.82,32.98
VILLUPURAM,2013,Whole Year,30.5,23.5,37.5,1037.48,70.0,19.3,10.66,25.0
VILLUPURAM,2013,Summer,32.06,26.37,37.75,108.26,51.25,24.65,8.91,15.77
VIRUDHUNAGAR,1997,Kharif,32.51,26.05,38.97,318.97,69.85,21.12,16.3,18.92
VIRUDHUNAGAR,1997,Rabi,27.92,22.57,33.28,271.24,79.25,15.68,10.72,21.46
VIRUDHUNAGAR,1997,Whole Year,32.5,25.5,39.5,628.55,65.0,21.6,12.75,18.0
VIRUDHUNAGAR,1997,Summer,36.16,27.38,44.95,76.43,41.62,24.55,8.51,11.11
VIRUDHUNAGAR,1998,Kharif,32.53,25.1,39.96,277.66,70.51,19.39,11.61,19.9
VIRUDHUNAGAR,1998,Rabi,29.26,24.32,34.19,325.98,79.33,18.91,9.48,18.95
VIRUDHUNAGAR,1998,Whole Year,32.5,25.5,39.5,578.47,65.0,20.56,12.91,18.0
VIRUDHUNAGAR,1998,Summer,36.28,27.96,44.6,55.37,47.75,25.47,11.77,9.0
VIRUDHUNAGAR,1999,Kharif,31.65,26.45,36.85,265.56,67.02,19.24,15.77,17.44
VIRUDHUNAGAR,1999,Rabi,29.12,22.73,35.52,407.57,71.46,16.22,11.14,24.09
VIRUDHUNAGAR,1999,Whole Year,32.5,25.5,39.5,624.27,65.0,20.98,11.27,18.0
VIRUDHUNAGAR,1999,Summer,34.92,28.94,40.9,62.82,44.05,25.98,9.96,11.34
VIRUDHUNAGAR,2000,Kharif,31.78,26.17,37.4,235.01,62.39,20.19,16.49,15.39
VIRUDHUNAGAR,2000,Rabi,28.4,23.28,33.52,380.93,71.4,15.66,8.26,21.19
VIRUDHUNAGAR,2000,Whole Year,32.5,25.5,39.5,688.36,65.0,19.87,9.21,18.0
VIRUDHUNAGAR,2000,Summer,35.65,27.13,44.16,44.48,42.65,25.61,9.81,10.04
VIRUDHUNAGAR,2001,Kharif,32.29,25.7,38.89,310.05,68.62,21.73,11.49,20.67
VIRUDHUNAGAR,2001,Rabi,29.9,24.83,34.98,374.01,79.68,16.69,8.68,20.41
VIRUDHUNAGAR,2001,Whole Year,32.5,25.5,39.5,628.99,65.0,21.31,9.93,18.0
VIRUDHUNAGAR,2001,Summer,34.49,28.66,40.32,30.01,41.14,22.72,9.06,9.38
VIRUDHUNAGAR,2002,Kharif,32.49,26.74,38.24,194.36,64.55,22.67,12.54,12.41
VIRUDHUNAGAR,2002,Rabi,30.1,24.23,35.98,235.11,66.76,15.44,8.02,12.81
VIRUDHUNAGAR,2002,Whole Year,33.4,25.5,41.3,340.58,57.0,21.38,12.33,11.7
VIRUDHUNAGAR,2002,Summer,35.32,27.32,43.31,31.21,40.74,23.0,10.15,6.04
VIRUDHUNAGAR,2003,Kharif,34.03,26.5,41.55,119.29,63.65,20.75,16.1,10.37
VIRUDHUNAGAR,2003,Rabi,30.51,23.83,37.19,237.85,69.89,17.98,10.26,15.05
VIRUDHUNAGAR,2003,Whole Year,33.4,25.5,41.3,329.07,57.0,19.49,11.7,11.7
VIRUDHUNAGAR,2003,Summer,35.77,27.9,43.63,36.88,38.54,22.3,11.44,6.88
VIRUDHUNAGAR,2004,Kharif,31.46,25.21,37.72,182.29,71.44,20.83,10.16,19.42
VIRUDHUNAGAR,2004,Rabi,27.92,22.21,33.63,279.93,76.5,18.28,11.85,22.84
VIRUDHUNAGAR,2004,Whole Year,32.5,25.5,39.5,604.94,65.0,19.03,13.2,18.0
VIRUDHUNAGAR,2004,Summer,35.6,27.01,44.2,40.4,49.72,26.32,11.94,10.51
VIRUDHUNAGAR,2005,Kharif,32.02,25.97,38.07,213.48,70.92,18.86,11.68,20.15
VIRUDHUNAGAR,2005,Rabi,28.69,22.39,35.0,322.12,76.95,16.82,11.93,23.62
VIRUDHUNAGAR,2005,Whole Year,32.5,25.5,39.5,523.82,65.0,19.66,12.52,18.0
VIRUDHUNAGAR,2005,Summer,35.17,28.2,42.13,58.34,47.1,25.77,8.9,10.94
VIRUDHUNAGAR,2006,Kharif,32.13,26.15,38.12,199.74,72.47,19.6,12.41,15.94
VIRUDHUNAGAR,2006,Rabi,28.87,23.48,34.25,240.01,77.52,15.27,8.87,21.32
VIRUDHUNAGAR,2006,Whole Year,32.5,25.5,39.5,613.02,65.0,19.83,11.82,18.0
VIRUDHUNAGAR,2006,Summer,34.77,27.95,41.59,64.03,47.53,26.4,11.01,7.77
VIRUDHUNAGAR,2007,Kharif,32.3,26.45,38.14,255.15,60.7,20.64,14.84,18.64
VIRUDHUNAGAR,2007,Rabi,28.54,22.4,34.67,390.16,75.87,18.64,9.29,23.99
VIRUDHUNAGAR,2007,Whole Year,32.5,25.5,39.5,636.48,65.0,21.09,11.83,18.0
VIRUDHUNAGAR,2007,Summer,35.2,28.78,41.62,57.65,41.52,22.98,8.78,9.15
VIRUDHUNAGAR,2008,Kharif,32.7,25.95,39.45,243.7,62.2,20.53,10.3,17.78
VIRUDHUNAGAR,2008,Rabi,29.01,23.46,34.55,397.38,78.01,16.13,9.81,25.07
VIRUDHUNAGAR,2008,Whole Year,32.5,25.5,39.5,621.79,65.0,19.43,12.28,18.0
VIRUDHUNAGAR,2008,Summer,35.57,28.51,42.62,66.85,52.4,24.03,8.91,12.6
VIRUDHUNAGAR,2009,Kharif,30.95,25.58,36.33,217.66,62.36,18.08,12.53,17.64
VIRUDHUNAGAR,2009,Rabi,29.48,24.3,34.66,266.11,79.41,17.93,8.73,19.94
VIRUDHUNAGAR,2009,Whole Year,32.5,25.5,39.5,775.43,65.0,19.6,9.58,18.0
VIRUDHUNAGAR,2009,Summer,35.91,28.54,43.28,47.92,53.99,23.63,7.43,8.77
VIRUDHUNAGAR,2010,Kharif,31.77,26.66,36.88,394.41,76.75,21.66,15.51,21.33
VIRUDHUNAGAR,2010,Rabi,29.03,23.68,34.38,435.78,83.56,18.55,9.3,26.39
VIRUDHUNAGAR,2010,Whole Year,32.5,25.5,39.5,726.03,70.0,20.94,11.86,22.5
VIRUDHUNAGAR,2010,Summer,34.71,27.3,42.11,83.64,55.23,25.12,7.2,10.02
VIRUDHUNAGAR,2011,Kharif,32.83,26.11,39.55,416.1,73.98,18.65,15.45,20.72
VIRUDHUNAGAR,2011,Rabi,28.95,23.95,33.94,535.04,81.94,15.28,13.06,26.37
VIRUDHUNAGAR,2011,Whole Year,32.5,25.5,39.5,931.11,70.0,21.33,13.99,22.5
VIRUDHUNAGAR,2011,Summer,36.25,28.31,44.19,43.54,45.07,23.85,10.3,15.71
VIRUDHUNAGAR,2012,Kharif,32.55,26.6,38.5,337.75,74.16,19.1,10.79,18.37
VIRUDHUNAGAR,2012,Rabi,29.04,22.71,35.37,351.06,76.15,15.48,10.65,22.15
VIRUDHUNAGAR,2012,Whole Year,32.5,25.5,39.5,697.74,65.0,19.28,12.45,18.0
VIRUDHUNAGAR,2012,Summer,35.42,27.12,43.72,54.53,53.54,25.57,10.31,10.16
VIRUDHUNAGAR,2013,Kharif,32.05,25.4,38.7,255.27,63.52,20.52,11.23,15.73
VIRUDHUNAGAR,2013,Rabi,29.2,24.3,34.1,359.66,74.99,17.94,12.42,23.08
VIRUDHUNAGAR,2013,Whole Year,32.5,25.5,39.5,662.34,65.0,20.99,13.89,18.0
VIRUDHUNAGAR,2013,Summer,35.52,27.59,43.45,33.77,47.83,23.96,8.77,9.68
